gameid,playername,result
ESPORTSTMNT03_3199211,Peter,1
ESPORTSTMNT03_3199224,Driver,1
ESPORTSTMNT03_3199224,Lauva,1
ESPORTSTMNT03_3199224,Minji,1
ESPORTSTMNT03_3199224,Bruce,1
ESPORTSTMNT03_3199224,Enso,1
ESPORTSTMNT03_3199224,781,0
ESPORTSTMNT03_3199224,Arashi,0
ESPORTSTMNT03_3199224,Shera,0
ESPORTSTMNT03_3199224,Blaze,0
ESPORTSTMNT03_3199224,Felia,0
ESPORTSTMNT03_3198239,Doran,1
ESPORTSTMNT03_3198239,Peanut,1
ESPORTSTMNT03_3198239,Chovy,1
ESPORTSTMNT03_3198239,Peyz,1
ESPORTSTMNT03_3198239,Delight,1
ESPORTSTMNT03_3198239,Canna,0
ESPORTSTMNT03_3198239,Canyon,0
ESPORTSTMNT03_3198239,ShowMaker,0
ESPORTSTMNT03_3198239,Deft,0
ESPORTSTMNT03_3198239,Kellin,0
ESPORTSTMNT01_3403996,Hasmed,1
ESPORTSTMNT01_3403996,Qiang,1
ESPORTSTMNT01_3403996,Hiro02,1
ESPORTSTMNT01_3403996,Eddie,1
ESPORTSTMNT01_3403996,Taki,1
ESPORTSTMNT01_3403996,Yoshino,0
ESPORTSTMNT01_3403996,Phuc1,0
ESPORTSTMNT01_3403996,Jane,0
ESPORTSTMNT01_3403996,Puddin,0
ESPORTSTMNT01_3403996,Hieu3,0
ESPORTSTMNT03_3199241,Taco,0
ESPORTSTMNT03_3199241,Godtone,0
ESPORTSTMNT03_3199241,Adiogs,0
ESPORTSTMNT03_3199241,Tide,0
ESPORTSTMNT03_3199241,IC8,0
ESPORTSTMNT03_3199241,Relhia,1
ESPORTSTMNT03_3199241,665,1
ESPORTSTMNT03_3199241,NuL1,1
ESPORTSTMNT03_3199241,Prage,1
ESPORTSTMNT03_3199241,Cha9,1
ESPORTSTMNT03_3199251,Canna,0
ESPORTSTMNT03_3199251,Canyon,0
ESPORTSTMNT03_3199251,ShowMaker,0
ESPORTSTMNT03_3199251,Deft,0
ESPORTSTMNT03_3199251,Kellin,0
ESPORTSTMNT03_3199251,Doran,1
ESPORTSTMNT03_3199251,Peanut,1
ESPORTSTMNT03_3199251,Chovy,1
ESPORTSTMNT03_3199251,Peyz,1
ESPORTSTMNT03_3199251,Delight,1
ESPORTSTMNT01_3405009,Yoshino,0
ESPORTSTMNT01_3405009,Phuc1,0
ESPORTSTMNT01_3405009,Jane,0
ESPORTSTMNT01_3405009,Puddin,0
ESPORTSTMNT01_3405009,Hieu3,0
ESPORTSTMNT01_3405009,Hasmed,1
ESPORTSTMNT01_3405009,Qiang,1
ESPORTSTMNT01_3405009,Hiro02,1
ESPORTSTMNT01_3405009,Eddie,1
ESPORTSTMNT01_3405009,Taki,1
ESPORTSTMNT03_3198261,Solokill,0
ESPORTSTMNT03_3198261,KennyChan,0
ESPORTSTMNT03_3198261,Pretender,0
ESPORTSTMNT03_3198261,MnM,0
ESPORTSTMNT03_3198261,Kaiwing,0
ESPORTSTMNT03_3198261,Likai,1
ESPORTSTMNT03_3198261,Kongyue,1
ESPORTSTMNT03_3198261,1116,1
ESPORTSTMNT03_3198261,Betty,1
ESPORTSTMNT03_3198261,Keres,1
ESPORTSTMNT01_3405031,Kiaya,1
ESPORTSTMNT01_3405031,Levi,1
ESPORTSTMNT01_3405031,Kati,1
ESPORTSTMNT01_3405031,Slayder,1
ESPORTSTMNT01_3405031,Zin,1
ESPORTSTMNT01_3405031,Sparda,0
ESPORTSTMNT01_3405031,BeanJ,0
ESPORTSTMNT01_3405031,Gloryy,0
ESPORTSTMNT01_3405031,Artemis,0
ESPORTSTMNT01_3405031,Bie,0
ESPORTSTMNT03_3198271,Azhi,1
ESPORTSTMNT03_3198271,JunJia,1
ESPORTSTMNT03_3198271,Maple,1
ESPORTSTMNT03_3198271,Wako,1
ESPORTSTMNT03_3198271,Woody,1
ESPORTSTMNT03_3198271,Rest,0
ESPORTSTMNT03_3198271,Gemini,0
ESPORTSTMNT03_3198271,JimieN,0
ESPORTSTMNT03_3198271,Shunn,0
ESPORTSTMNT03_3198271,ShiauC,0
ESPORTSTMNT01_3404105,Sparda,0
ESPORTSTMNT01_3404105,BeanJ,0
ESPORTSTMNT01_3404105,Gloryy,0
ESPORTSTMNT01_3404105,Artemis,0
ESPORTSTMNT01_3404105,Bie,0
ESPORTSTMNT01_3404105,Kiaya,1
ESPORTSTMNT01_3404105,Levi,1
ESPORTSTMNT01_3404105,Kati,1
ESPORTSTMNT01_3404105,Slayder,1
ESPORTSTMNT01_3404105,Zin,1
ESPORTSTMNT03_3200244,Hanabi,1
ESPORTSTMNT03_3200244,Hana,1
ESPORTSTMNT03_3200244,Mission,1
ESPORTSTMNT03_3200244,Cryscata,1
ESPORTSTMNT03_3200244,Orca,1
ESPORTSTMNT03_3200244,JP6RU8,0
ESPORTSTMNT03_3200244,WSL,0
ESPORTSTMNT03_3200244,xiaotu,0
ESPORTSTMNT03_3200244,Pepero,0
ESPORTSTMNT03_3200244,EnHoa,0
ESPORTSTMNT06_2821457,BrokenBlade,1
ESPORTSTMNT06_2821457,Yike,1
ESPORTSTMNT06_2821457,Caps,1
ESPORTSTMNT06_2821457,Hans Sama,1
ESPORTSTMNT06_2821457,Mikyx,1
ESPORTSTMNT06_2821457,Odoamne,0
ESPORTSTMNT06_2821457,Peach,0
ESPORTSTMNT06_2821457,Abbedagge,0
ESPORTSTMNT06_2821457,Patrik,0
ESPORTSTMNT06_2821457,LIMIT,0
ESPORTSTMNT01_3404170,Hidan,0
ESPORTSTMNT01_3404170,enel1,0
ESPORTSTMNT01_3404170,Lava,0
ESPORTSTMNT01_3404170,Netuno,0
ESPORTSTMNT01_3404170,Ranger,0
ESPORTSTMNT01_3404170,Zzk,1
ESPORTSTMNT01_3404170,Yampi,1
ESPORTSTMNT01_3404170,NOsFerus,1
ESPORTSTMNT01_3404170,NinjaKiwi,1
ESPORTSTMNT01_3404170,Nia,1
ESPORTSTMNT06_2822475,BrokenBlade,1
ESPORTSTMNT06_2822475,Yike,1
ESPORTSTMNT06_2822475,Caps,1
ESPORTSTMNT06_2822475,Hans Sama,1
ESPORTSTMNT06_2822475,Mikyx,1
ESPORTSTMNT06_2822475,Odoamne,0
ESPORTSTMNT06_2822475,Peach,0
ESPORTSTMNT06_2822475,Abbedagge,0
ESPORTSTMNT06_2822475,Patrik,0
ESPORTSTMNT06_2822475,LIMIT,0
ESPORTSTMNT01_3404199,Lonely,0
ESPORTSTMNT01_3404199,scary,0
ESPORTSTMNT01_3404199,Krastyel,0
ESPORTSTMNT01_3404199,RAV3N,0
ESPORTSTMNT01_3404199,RedBert,0
ESPORTSTMNT01_3404199,fNb,1
ESPORTSTMNT01_3404199,Aegis,1
ESPORTSTMNT01_3404199,Envy,1
ESPORTSTMNT01_3404199,TitaN,1
ESPORTSTMNT01_3404199,frostyy,1
ESPORTSTMNT06_2821467,Odoamne,0
ESPORTSTMNT06_2821467,Peach,0
ESPORTSTMNT06_2821467,Abbedagge,0
ESPORTSTMNT06_2821467,Patrik,0
ESPORTSTMNT06_2821467,LIMIT,0
ESPORTSTMNT06_2821467,BrokenBlade,1
ESPORTSTMNT06_2821467,Yike,1
ESPORTSTMNT06_2821467,Caps,1
ESPORTSTMNT06_2821467,Hans Sama,1
ESPORTSTMNT06_2821467,Mikyx,1
ESPORTSTMNT01_3404220,GUIGO,1
ESPORTSTMNT01_3404220,Grell,1
ESPORTSTMNT01_3404220,Grevthar,1
ESPORTSTMNT01_3404220,Trigo,1
ESPORTSTMNT01_3404220,Damage,1
ESPORTSTMNT01_3404220,SkB,0
ESPORTSTMNT01_3404220,Drakehero,0
ESPORTSTMNT01_3404220,Pilot,0
ESPORTSTMNT01_3404220,Reaper,0
ESPORTSTMNT01_3404220,Cavalo,0
ESPORTSTMNT01_3405200,Robo,1
ESPORTSTMNT01_3405200,Croc,1
ESPORTSTMNT01_3405200,tinowns,1
ESPORTSTMNT01_3405200,Route,1
ESPORTSTMNT01_3405200,Ceos,1
ESPORTSTMNT01_3405200,Betão,0
ESPORTSTMNT01_3405200,Goot,0
ESPORTSTMNT01_3405200,Tutsz,0
ESPORTSTMNT01_3405200,Ayu,0
ESPORTSTMNT01_3405200,zay,0
ESPORTSTMNT01_3406177,Tay,0
ESPORTSTMNT01_3406177,Disamis,0
ESPORTSTMNT01_3406177,Hauz,0
ESPORTSTMNT01_3406177,Brance,0
ESPORTSTMNT01_3406177,Jojo,0
ESPORTSTMNT01_3406177,Wizer,1
ESPORTSTMNT01_3406177,CarioK,1
ESPORTSTMNT01_3406177,dyNquedo,1
ESPORTSTMNT01_3406177,Bvoy,1
ESPORTSTMNT01_3406177,ProDelta,1
ESPORTSTMNT01_3404937,Zeus,1
ESPORTSTMNT01_3404937,Oner,1
ESPORTSTMNT01_3404937,Faker,1
ESPORTSTMNT01_3404937,Gumayusi,1
ESPORTSTMNT01_3404937,Keria,1
ESPORTSTMNT01_3404937,DuDu,0
ESPORTSTMNT01_3404937,YoungJae,0
ESPORTSTMNT01_3404937,BuLLDoG,0
ESPORTSTMNT01_3404937,Taeyoon,0
ESPORTSTMNT01_3404937,Andil,0
ESPORTSTMNT01_3404962,Zeus,1
ESPORTSTMNT01_3404962,Oner,1
ESPORTSTMNT01_3404962,Faker,1
ESPORTSTMNT01_3404962,Gumayusi,1
ESPORTSTMNT01_3404962,Keria,1
ESPORTSTMNT01_3404962,DuDu,0
ESPORTSTMNT01_3404962,YoungJae,0
ESPORTSTMNT01_3404962,BuLLDoG,0
ESPORTSTMNT01_3404962,Taeyoon,0
ESPORTSTMNT01_3404962,Andil,0
ESPORTSTMNT01_3405926,DnDn,0
ESPORTSTMNT01_3405926,Sylvie,0
ESPORTSTMNT01_3405926,FIESTA,0
ESPORTSTMNT01_3405926,Jiwoo,0
ESPORTSTMNT01_3405926,Peter,0
ESPORTSTMNT01_3405926,Canna,1
ESPORTSTMNT01_3405926,Canyon,1
ESPORTSTMNT01_3405926,ShowMaker,1
ESPORTSTMNT01_3405926,Deft,1
ESPORTSTMNT01_3405926,Bible,1
ESPORTSTMNT01_3405949,Canna,1
ESPORTSTMNT01_3405949,Canyon,1
ESPORTSTMNT01_3405949,ShowMaker,1
ESPORTSTMNT01_3405949,Deft,1
ESPORTSTMNT01_3405949,Bible,1
ESPORTSTMNT01_3405949,DnDn,0
ESPORTSTMNT01_3405949,Sylvie,0
ESPORTSTMNT01_3405949,FIESTA,0
ESPORTSTMNT01_3405949,Jiwoo,0
ESPORTSTMNT01_3405949,Peter,0
ESPORTSTMNT01_3408162,Rascal,1
ESPORTSTMNT01_3408162,Croco,1
ESPORTSTMNT01_3408162,FATE,1
ESPORTSTMNT01_3408162,Paduck,1
ESPORTSTMNT01_3408162,BeryL,1
ESPORTSTMNT01_3408162,Morgan,0
ESPORTSTMNT01_3408162,UmTi,0
ESPORTSTMNT01_3408162,Karis,0
ESPORTSTMNT01_3408162,Hena,0
ESPORTSTMNT01_3408162,Effort,0
ESPORTSTMNT01_3408177,Morgan,0
ESPORTSTMNT01_3408177,UmTi,0
ESPORTSTMNT01_3408177,Karis,0
ESPORTSTMNT01_3408177,Hena,0
ESPORTSTMNT01_3408177,Effort,0
ESPORTSTMNT01_3408177,Rascal,1
ESPORTSTMNT01_3408177,Croco,1
ESPORTSTMNT01_3408177,FATE,1
ESPORTSTMNT01_3408177,Paduck,1
ESPORTSTMNT01_3408177,BeryL,1
ESPORTSTMNT01_3407230,Kingen,0
ESPORTSTMNT01_3407230,Grizzly,0
ESPORTSTMNT01_3407230,Zeka,0
ESPORTSTMNT01_3407230,Viper,0
ESPORTSTMNT01_3407230,Life,0
ESPORTSTMNT01_3407230,Doran,1
ESPORTSTMNT01_3407230,Peanut,1
ESPORTSTMNT01_3407230,Chovy,1
ESPORTSTMNT01_3407230,Peyz,1
ESPORTSTMNT01_3407230,Delight,1
ESPORTSTMNT01_3408206,Kingen,0
ESPORTSTMNT01_3408206,Grizzly,0
ESPORTSTMNT01_3408206,Zeka,0
ESPORTSTMNT01_3408206,Viper,0
ESPORTSTMNT01_3408206,Life,0
ESPORTSTMNT01_3408206,Doran,1
ESPORTSTMNT01_3408206,Peanut,1
ESPORTSTMNT01_3408206,Chovy,1
ESPORTSTMNT01_3408206,Peyz,1
ESPORTSTMNT01_3408206,Delight,1
ESPORTSTMNT01_3409279,Hauntzer,0
ESPORTSTMNT01_3409279,Bugi,0
ESPORTSTMNT01_3409279,Insanity,0
ESPORTSTMNT01_3409279,WildTurtle,0
ESPORTSTMNT01_3409279,Chime,0
ESPORTSTMNT01_3409279,Rich,1
ESPORTSTMNT01_3409279,Santorin,1
ESPORTSTMNT01_3409279,Jensen,1
ESPORTSTMNT01_3409279,Tomo,1
ESPORTSTMNT01_3409279,Poome,1
ESPORTSTMNT01_3408355,Hauntzer,1
ESPORTSTMNT01_3408355,Bugi,1
ESPORTSTMNT01_3408355,Insanity,1
ESPORTSTMNT01_3408355,WildTurtle,1
ESPORTSTMNT01_3408355,Chime,1
ESPORTSTMNT01_3408355,Rich,0
ESPORTSTMNT01_3408355,Santorin,0
ESPORTSTMNT01_3408355,Jensen,0
ESPORTSTMNT01_3408355,Tomo,0
ESPORTSTMNT01_3408355,Poome,0
ESPORTSTMNT01_3408364,Rich,1
ESPORTSTMNT01_3408364,Santorin,1
ESPORTSTMNT01_3408364,Jensen,1
ESPORTSTMNT01_3408364,Tomo,1
ESPORTSTMNT01_3408364,Poome,1
ESPORTSTMNT01_3408364,Hauntzer,0
ESPORTSTMNT01_3408364,Bugi,0
ESPORTSTMNT01_3408364,Insanity,0
ESPORTSTMNT01_3408364,WildTurtle,0
ESPORTSTMNT01_3408364,Chime,0
ESPORTSTMNT01_3408372,Rich,0
ESPORTSTMNT01_3408372,Santorin,0
ESPORTSTMNT01_3408372,Jensen,0
ESPORTSTMNT01_3408372,Tomo,0
ESPORTSTMNT01_3408372,Poome,0
ESPORTSTMNT01_3408372,Hauntzer,1
ESPORTSTMNT01_3408372,Bugi,1
ESPORTSTMNT01_3408372,Insanity,1
ESPORTSTMNT01_3408372,WildTurtle,1
ESPORTSTMNT01_3408372,Chime,1
ESPORTSTMNT01_3409320,Rich,1
ESPORTSTMNT01_3409320,Santorin,1
ESPORTSTMNT01_3409320,Jensen,1
ESPORTSTMNT01_3409320,Tomo,1
ESPORTSTMNT01_3409320,Poome,1
ESPORTSTMNT01_3409320,Hauntzer,0
ESPORTSTMNT01_3409320,Bugi,0
ESPORTSTMNT01_3409320,Insanity,0
ESPORTSTMNT01_3409320,WildTurtle,0
ESPORTSTMNT01_3409320,Chime,0
ESPORTSTMNT01_3407478,Zeus,1
ESPORTSTMNT01_3407478,Oner,1
ESPORTSTMNT01_3407478,Faker,1
ESPORTSTMNT01_3407478,Gumayusi,1
ESPORTSTMNT01_3407478,Keria,1
ESPORTSTMNT01_3407478,Clear,0
ESPORTSTMNT01_3407478,Willer,0
ESPORTSTMNT01_3407478,Clozer,0
ESPORTSTMNT01_3407478,Teddy,0
ESPORTSTMNT01_3407478,Kael,0
ESPORTSTMNT01_3407521,Sparda,1
ESPORTSTMNT01_3407521,BeanJ,1
ESPORTSTMNT01_3407521,Gloryy,1
ESPORTSTMNT01_3407521,Artemis,1
ESPORTSTMNT01_3407521,Bie,1
ESPORTSTMNT01_3407521,Yoshino,0
ESPORTSTMNT01_3407521,Draktharr,0
ESPORTSTMNT01_3407521,Jane,0
ESPORTSTMNT01_3407521,Puddin,0
ESPORTSTMNT01_3407521,Hieu3,0
ESPORTSTMNT01_3408461,Clear,0
ESPORTSTMNT01_3408461,Willer,0
ESPORTSTMNT01_3408461,Clozer,0
ESPORTSTMNT01_3408461,Teddy,0
ESPORTSTMNT01_3408461,Kael,0
ESPORTSTMNT01_3408461,Zeus,0
ESPORTSTMNT01_3408461,Oner,0
ESPORTSTMNT01_3408461,Faker,0
ESPORTSTMNT01_3408461,Gumayusi,0
ESPORTSTMNT01_3408461,Keria,0
ESPORTSTMNT01_3408464,Yoshino,1
ESPORTSTMNT01_3408464,Phuc1,1
ESPORTSTMNT01_3408464,Jane,1
ESPORTSTMNT01_3408464,Puddin,1
ESPORTSTMNT01_3408464,Hieu3,1
ESPORTSTMNT01_3408464,Sparda,0
ESPORTSTMNT01_3408464,BeanJ,0
ESPORTSTMNT01_3408464,Gloryy,0
ESPORTSTMNT01_3408464,Artemis,0
ESPORTSTMNT01_3408464,Bie,0
ESPORTSTMNT03_3199427,Likai,1
ESPORTSTMNT03_3199427,Kongyue,1
ESPORTSTMNT03_3199427,1116,1
ESPORTSTMNT03_3199427,Betty,1
ESPORTSTMNT03_3199427,Keres,1
ESPORTSTMNT03_3199427,Hanabi,0
ESPORTSTMNT03_3199427,Hana,0
ESPORTSTMNT03_3199427,Mission,0
ESPORTSTMNT03_3199427,Cryscata,0
ESPORTSTMNT03_3199427,Orca,0
ESPORTSTMNT01_3409421,Sparda,0
ESPORTSTMNT01_3409421,BeanJ,0
ESPORTSTMNT01_3409421,Gloryy,0
ESPORTSTMNT01_3409421,Artemis,0
ESPORTSTMNT01_3409421,Bie,0
ESPORTSTMNT01_3409421,Yoshino,1
ESPORTSTMNT01_3409421,Phuc1,1
ESPORTSTMNT01_3409421,Jane,1
ESPORTSTMNT01_3409421,Puddin,1
ESPORTSTMNT01_3409421,Hieu3,1
ESPORTSTMNT03_3198454,Rest,0
ESPORTSTMNT03_3198454,Gemini,0
ESPORTSTMNT03_3198454,JimieN,0
ESPORTSTMNT03_3198454,Shunn,0
ESPORTSTMNT03_3198454,ShiauC,0
ESPORTSTMNT03_3198454,JP6RU8,1
ESPORTSTMNT03_3198454,WSL,1
ESPORTSTMNT03_3198454,xiaotu,1
ESPORTSTMNT03_3198454,Pepero,1
ESPORTSTMNT03_3198454,EnHoa,1
ESPORTSTMNT01_3407530,Zeus,1
ESPORTSTMNT01_3407530,Oner,1
ESPORTSTMNT01_3407530,Faker,1
ESPORTSTMNT01_3407530,Gumayusi,1
ESPORTSTMNT01_3407530,Keria,1
ESPORTSTMNT01_3407530,Clear,0
ESPORTSTMNT01_3407530,Willer,0
ESPORTSTMNT01_3407530,Clozer,0
ESPORTSTMNT01_3407530,Teddy,0
ESPORTSTMNT01_3407530,Kael,0
ESPORTSTMNT01_3409436,Pun,1
ESPORTSTMNT01_3409436,Ikigai,1
ESPORTSTMNT01_3409436,Richard I,1
ESPORTSTMNT01_3409436,Pyshiro,1
ESPORTSTMNT01_3409436,Elio,1
ESPORTSTMNT01_3409436,Yuki,0
ESPORTSTMNT01_3409436,Sorn,0
ESPORTSTMNT01_3409436,Emo,0
ESPORTSTMNT01_3409436,Slowz,0
ESPORTSTMNT01_3409436,Zodiac,0
ESPORTSTMNT03_3200436,Relhia,0
ESPORTSTMNT03_3200436,665,0
ESPORTSTMNT03_3200436,NuL1,0
ESPORTSTMNT03_3200436,Prage,0
ESPORTSTMNT03_3200436,Cha9,0
ESPORTSTMNT03_3200436,Azhi,1
ESPORTSTMNT03_3200436,JunJia,1
ESPORTSTMNT03_3200436,Maple,1
ESPORTSTMNT03_3200436,Wako,1
ESPORTSTMNT03_3200436,Woody,1
ESPORTSTMNT01_3408496,Ryuk,1
ESPORTSTMNT01_3408496,Sorn,1
ESPORTSTMNT01_3408496,Emo,1
ESPORTSTMNT01_3408496,Slowz,1
ESPORTSTMNT01_3408496,Zodiac,1
ESPORTSTMNT01_3408496,Pun,0
ESPORTSTMNT01_3408496,Ikigai,0
ESPORTSTMNT01_3408496,Richard I,0
ESPORTSTMNT01_3408496,Pyshiro,0
ESPORTSTMNT01_3408496,Elio,0
ESPORTSTMNT01_3409439,DnDn,1
ESPORTSTMNT01_3409439,Sylvie,1
ESPORTSTMNT01_3409439,FIESTA,1
ESPORTSTMNT01_3409439,Jiwoo,1
ESPORTSTMNT01_3409439,Peter,1
ESPORTSTMNT01_3409439,Kiin,0
ESPORTSTMNT01_3409439,Cuzz,0
ESPORTSTMNT01_3409439,Bdd,0
ESPORTSTMNT01_3409439,Aiming,0
ESPORTSTMNT01_3409439,Lehends,0
ESPORTSTMNT03_3200445,Taco,0
ESPORTSTMNT03_3200445,Godtone,0
ESPORTSTMNT03_3200445,Adiogs,0
ESPORTSTMNT03_3200445,Tide,0
ESPORTSTMNT03_3200445,IC8,0
ESPORTSTMNT03_3200445,Driver,1
ESPORTSTMNT03_3200445,Lauva,1
ESPORTSTMNT03_3200445,Minji,1
ESPORTSTMNT03_3200445,Bruce,1
ESPORTSTMNT03_3200445,Enso,1
ESPORTSTMNT01_3407569,Pun,1
ESPORTSTMNT01_3407569,Ikigai,1
ESPORTSTMNT01_3407569,Richard I,1
ESPORTSTMNT01_3407569,Pyshiro,1
ESPORTSTMNT01_3407569,Elio,1
ESPORTSTMNT01_3407569,Ryuk,0
ESPORTSTMNT01_3407569,Sorn,0
ESPORTSTMNT01_3407569,Emo,0
ESPORTSTMNT01_3407569,Slowz,0
ESPORTSTMNT01_3407569,Zodiac,0
ESPORTSTMNT01_3408510,Kiin,1
ESPORTSTMNT01_3408510,Cuzz,1
ESPORTSTMNT01_3408510,Bdd,1
ESPORTSTMNT01_3408510,Aiming,1
ESPORTSTMNT01_3408510,Lehends,1
ESPORTSTMNT01_3408510,DnDn,0
ESPORTSTMNT01_3408510,Sylvie,0
ESPORTSTMNT01_3408510,FIESTA,0
ESPORTSTMNT01_3408510,Jiwoo,0
ESPORTSTMNT01_3408510,Peter,0
ESPORTSTMNT03_3200454,781,0
ESPORTSTMNT03_3200454,Arashi,0
ESPORTSTMNT03_3200454,Shera,0
ESPORTSTMNT03_3200454,Blaze,0
ESPORTSTMNT03_3200454,Felia,0
ESPORTSTMNT03_3200454,Solokill,1
ESPORTSTMNT03_3200454,KennyChan,1
ESPORTSTMNT03_3200454,Pretender,1
ESPORTSTMNT03_3200454,MnM,1
ESPORTSTMNT03_3200454,Kaiwing,1
ESPORTSTMNT01_3407587,Coated,0
ESPORTSTMNT01_3407587,Gury,0
ESPORTSTMNT01_3407587,Froggy,0
ESPORTSTMNT01_3407587,Shogun,0
ESPORTSTMNT01_3407587,Slay,0
ESPORTSTMNT01_3407587,Kiaya,1
ESPORTSTMNT01_3407587,Levi,1
ESPORTSTMNT01_3407587,Kati,1
ESPORTSTMNT01_3407587,Slayder,1
ESPORTSTMNT01_3407587,Zin,1
ESPORTSTMNT01_3408529,DnDn,0
ESPORTSTMNT01_3408529,Sylvie,0
ESPORTSTMNT01_3408529,FIESTA,0
ESPORTSTMNT01_3408529,Jiwoo,0
ESPORTSTMNT01_3408529,Peter,0
ESPORTSTMNT01_3408529,Kiin,1
ESPORTSTMNT01_3408529,Cuzz,1
ESPORTSTMNT01_3408529,Bdd,1
ESPORTSTMNT01_3408529,Aiming,1
ESPORTSTMNT01_3408529,Lehends,1
ESPORTSTMNT01_3409488,Kiaya,1
ESPORTSTMNT01_3409488,Levi,1
ESPORTSTMNT01_3409488,Kati,1
ESPORTSTMNT01_3409488,Slayder,1
ESPORTSTMNT01_3409488,Zin,1
ESPORTSTMNT01_3409488,Coated,0
ESPORTSTMNT01_3409488,Gury,0
ESPORTSTMNT01_3409488,Froggy,0
ESPORTSTMNT01_3409488,Shogun,0
ESPORTSTMNT01_3409488,Slay,0
ESPORTSTMNT01_3409559,Summit,1
ESPORTSTMNT01_3409559,Pyosik,1
ESPORTSTMNT01_3409559,APA,1
ESPORTSTMNT01_3409559,Yeon,1
ESPORTSTMNT01_3409559,CoreJJ,1
ESPORTSTMNT01_3409559,Ssumday,0
ESPORTSTMNT01_3409559,Closer,0
ESPORTSTMNT01_3409559,Quid,0
ESPORTSTMNT01_3409559,Doublelift,0
ESPORTSTMNT01_3409559,Busio,0
ESPORTSTMNT01_3409583,Summit,0
ESPORTSTMNT01_3409583,Pyosik,0
ESPORTSTMNT01_3409583,APA,0
ESPORTSTMNT01_3409583,Yeon,0
ESPORTSTMNT01_3409583,CoreJJ,0
ESPORTSTMNT01_3409583,Ssumday,1
ESPORTSTMNT01_3409583,Closer,1
ESPORTSTMNT01_3409583,Quid,1
ESPORTSTMNT01_3409583,Doublelift,1
ESPORTSTMNT01_3409583,Busio,1
ESPORTSTMNT01_3409589,Ssumday,0
ESPORTSTMNT01_3409589,Closer,0
ESPORTSTMNT01_3409589,Quid,0
ESPORTSTMNT01_3409589,Doublelift,0
ESPORTSTMNT01_3409589,Busio,0
ESPORTSTMNT01_3409589,Summit,1
ESPORTSTMNT01_3409589,Pyosik,1
ESPORTSTMNT01_3409589,APA,1
ESPORTSTMNT01_3409589,Yeon,1
ESPORTSTMNT01_3409589,CoreJJ,1
ESPORTSTMNT01_3409592,Ssumday,0
ESPORTSTMNT01_3409592,Closer,0
ESPORTSTMNT01_3409592,Quid,0
ESPORTSTMNT01_3409592,Doublelift,0
ESPORTSTMNT01_3409592,Busio,0
ESPORTSTMNT01_3409592,Summit,1
ESPORTSTMNT01_3409592,Pyosik,1
ESPORTSTMNT01_3409592,APA,1
ESPORTSTMNT01_3409592,Yeon,1
ESPORTSTMNT01_3409592,CoreJJ,1
ESPORTSTMNT01_3409605,Canna,0
ESPORTSTMNT01_3409605,Canyon,0
ESPORTSTMNT01_3409605,ShowMaker,0
ESPORTSTMNT01_3409605,Deft,0
ESPORTSTMNT01_3409605,Bible,0
ESPORTSTMNT01_3409605,Kingen,1
ESPORTSTMNT01_3409605,Grizzly,1
ESPORTSTMNT01_3409605,Zeka,1
ESPORTSTMNT01_3409605,Viper,1
ESPORTSTMNT01_3409605,Life,1
ESPORTSTMNT01_3408676,Canna,0
ESPORTSTMNT01_3408676,Canyon,0
ESPORTSTMNT01_3408676,ShowMaker,0
ESPORTSTMNT01_3408676,Deft,0
ESPORTSTMNT01_3408676,Bible,0
ESPORTSTMNT01_3408676,Kingen,1
ESPORTSTMNT01_3408676,Grizzly,1
ESPORTSTMNT01_3408676,Zeka,1
ESPORTSTMNT01_3408676,Viper,1
ESPORTSTMNT01_3408676,Life,1
ESPORTSTMNT01_3409629,Morgan,1
ESPORTSTMNT01_3409629,UmTi,1
ESPORTSTMNT01_3409629,Karis,1
ESPORTSTMNT01_3409629,Hena,1
ESPORTSTMNT01_3409629,Effort,1
ESPORTSTMNT01_3409629,Doran,0
ESPORTSTMNT01_3409629,Peanut,0
ESPORTSTMNT01_3409629,Chovy,0
ESPORTSTMNT01_3409629,Peyz,0
ESPORTSTMNT01_3409629,Delight,0
ESPORTSTMNT03_3198513,781,0
ESPORTSTMNT03_3198513,Arashi,0
ESPORTSTMNT03_3198513,Shera,0
ESPORTSTMNT03_3198513,Blaze,0
ESPORTSTMNT03_3198513,Felia,0
ESPORTSTMNT03_3198513,Relhia,1
ESPORTSTMNT03_3198513,665,1
ESPORTSTMNT03_3198513,NuL1,1
ESPORTSTMNT03_3198513,Prage,1
ESPORTSTMNT03_3198513,Cha9,1
ESPORTSTMNT01_3407785,Doran,0
ESPORTSTMNT01_3407785,Peanut,0
ESPORTSTMNT01_3407785,Chovy,0
ESPORTSTMNT01_3407785,Peyz,0
ESPORTSTMNT01_3407785,Delight,0
ESPORTSTMNT01_3407785,Morgan,1
ESPORTSTMNT01_3407785,UmTi,1
ESPORTSTMNT01_3407785,Karis,1
ESPORTSTMNT01_3407785,Hena,1
ESPORTSTMNT01_3407785,Effort,1
ESPORTSTMNT03_3198515,Solokill,1
ESPORTSTMNT03_3198515,KennyChan,1
ESPORTSTMNT03_3198515,Pretender,1
ESPORTSTMNT03_3198515,MnM,1
ESPORTSTMNT03_3198515,Kaiwing,1
ESPORTSTMNT03_3198515,JP6RU8,0
ESPORTSTMNT03_3198515,WSL,0
ESPORTSTMNT03_3198515,xiaotu,0
ESPORTSTMNT03_3198515,Pepero,0
