patch,level_1,ban_count,ban_rate,pick_count,pick_rate,ban_pick_count,ban_pick_rate,wins,games,win_rate
12.08,Lillia,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Lissandra,0.0,0.0,8.0,10.0,0.0,0.0,6.0,8.0,0.75
12.08,Malzahar,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Morgana,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Nami,0.0,0.0,3.0,3.75,0.0,0.0,3.0,3.0,1.0
12.08,Nidalee,0.0,0.0,1.0,1.25,0.0,0.0,1.0,1.0,1.0
12.08,Orianna,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Riven,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Sejuani,0.0,0.0,1.0,1.25,0.0,0.0,1.0,1.0,1.0
12.08,Shen,0.0,0.0,2.0,2.5,0.0,0.0,2.0,2.0,1.0
12.08,Sion,0.0,0.0,5.0,6.25,0.0,0.0,3.0,5.0,0.6
12.08,Taric,0.0,0.0,2.0,2.5,0.0,0.0,0.0,2.0,0.0
12.08,Vayne,0.0,0.0,2.0,2.5,0.0,0.0,0.0,2.0,0.0
12.08,Veigar,0.0,0.0,2.0,2.5,0.0,0.0,0.0,2.0,0.0
12.08,Vel'Koz,0.0,0.0,1.0,1.25,0.0,0.0,0.0,1.0,0.0
12.08,Viktor,0.0,0.0,4.0,5.0,0.0,0.0,1.0,4.0,0.25
12.08,Ziggs,0.0,0.0,1.0,1.25,0.0,0.0,1.0,1.0,1.0
12.1,Alistar,0.0,0.0,4.0,12.5,0.0,0.0,1.0,4.0,0.25
12.1,Braum,0.0,0.0,5.0,15.62,0.0,0.0,3.0,5.0,0.6
12.1,Caitlyn,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Draven,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Fiora,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Gragas,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Graves,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.1,Hecarim,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Kassadin,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Kindred,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.1,Kog'Maw,0.0,0.0,2.0,6.25,0.0,0.0,2.0,2.0,1.0
12.1,Nami,0.0,0.0,2.0,6.25,0.0,0.0,1.0,2.0,0.5
12.1,Nocturne,0.0,0.0,4.0,12.5,0.0,0.0,1.0,4.0,0.25
12.1,Orianna,0.0,0.0,3.0,9.38,0.0,0.0,0.0,3.0,0.0
12.1,Rell,0.0,0.0,2.0,6.25,0.0,0.0,1.0,2.0,0.5
12.1,Sett,0.0,0.0,2.0,6.25,0.0,0.0,0.0,2.0,0.0
12.1,Singed,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.1,Sion,0.0,0.0,2.0,6.25,0.0,0.0,0.0,2.0,0.0
12.1,Tristana,0.0,0.0,2.0,6.25,0.0,0.0,1.0,2.0,0.5
12.1,Twitch,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.1,Varus,0.0,0.0,2.0,6.25,0.0,0.0,0.0,2.0,0.0
12.1,Viktor,0.0,0.0,4.0,12.5,0.0,0.0,1.0,4.0,0.25
12.1,Xerath,0.0,0.0,1.0,3.12,0.0,0.0,0.0,1.0,0.0
12.1,Yasuo,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.1,Zeri,0.0,0.0,1.0,3.12,0.0,0.0,1.0,1.0,1.0
12.11,Alistar,0.0,0.0,5.0,3.47,0.0,0.0,2.0,5.0,0.4
12.11,Ashe,0.0,0.0,9.0,6.25,0.0,0.0,7.0,9.0,0.7777777777777778
12.11,Dr. Mundo,0.0,0.0,1.0,0.69,0.0,0.0,1.0,1.0,1.0
12.11,Hecarim,0.0,0.0,2.0,1.39,0.0,0.0,1.0,2.0,0.5
12.11,Kog'Maw,0.0,0.0,1.0,0.69,0.0,0.0,0.0,1.0,0.0
12.11,Miss Fortune,0.0,0.0,3.0,2.08,0.0,0.0,1.0,3.0,0.3333333333333333
12.11,Morgana,0.0,0.0,1.0,0.69,0.0,0.0,1.0,1.0,1.0
12.11,Nami,0.0,0.0,20.0,13.89,0.0,0.0,11.0,20.0,0.55
12.11,Nasus,0.0,0.0,1.0,0.69,0.0,0.0,0.0,1.0,0.0
12.11,Nidalee,0.0,0.0,2.0,1.39,0.0,0.0,1.0,2.0,0.5
12.11,Qiyana,0.0,0.0,2.0,1.39,0.0,0.0,1.0,2.0,0.5
12.11,Shyvana,0.0,0.0,1.0,0.69,0.0,0.0,0.0,1.0,0.0
12.11,Sion,0.0,0.0,3.0,2.08,0.0,0.0,1.0,3.0,0.3333333333333333
12.11,Sivir,0.0,0.0,1.0,0.69,0.0,0.0,1.0,1.0,1.0
12.11,Skarner,0.0,0.0,1.0,0.69,0.0,0.0,0.0,1.0,0.0
12.11,Sona,0.0,0.0,3.0,2.08,0.0,0.0,2.0,3.0,0.6666666666666666
12.11,Soraka,0.0,0.0,2.0,1.39,0.0,0.0,1.0,2.0,0.5
12.11,Thresh,0.0,0.0,5.0,3.47,0.0,0.0,3.0,5.0,0.6
12.12,Caitlyn,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Cassiopeia,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.12,Janna,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Kassadin,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Kayn,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.12,Kennen,0.0,0.0,2.0,0.85,0.0,0.0,1.0,2.0,0.5
12.12,Mordekaiser,0.0,0.0,7.0,2.98,0.0,0.0,4.0,7.0,0.5714285714285714
12.12,Morgana,0.0,0.0,2.0,0.85,0.0,0.0,1.0,2.0,0.5
12.12,Neeko,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Pantheon,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Rek'Sai,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.12,Shyvana,0.0,0.0,12.0,5.11,0.0,0.0,4.0,12.0,0.3333333333333333
12.12,Singed,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Sion,0.0,0.0,5.0,2.13,0.0,0.0,2.0,5.0,0.4
12.12,Skarner,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.12,Taric,0.0,0.0,3.0,1.28,0.0,0.0,1.0,3.0,0.3333333333333333
12.12,Tristana,0.0,0.0,6.0,2.55,0.0,0.0,1.0,6.0,0.16666666666666666
12.12,Vex,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Vladimir,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.12,Zac,0.0,0.0,2.0,0.85,0.0,0.0,1.0,2.0,0.5
12.12,Ziggs,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.13,Cassiopeia,0.0,0.0,3.0,1.64,0.0,0.0,1.0,3.0,0.3333333333333333
12.13,Graves,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Jayce,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Kai'Sa,0.0,0.0,2.0,1.09,0.0,0.0,0.0,2.0,0.0
12.13,Karma,0.0,0.0,2.0,1.09,0.0,0.0,0.0,2.0,0.0
12.13,Kennen,0.0,0.0,3.0,1.64,0.0,0.0,0.0,3.0,0.0
12.13,Kha'Zix,0.0,0.0,3.0,1.64,0.0,0.0,1.0,3.0,0.3333333333333333
12.13,Kled,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Kog'Maw,0.0,0.0,3.0,1.64,0.0,0.0,0.0,3.0,0.0
12.13,Lillia,0.0,0.0,1.0,0.55,0.0,0.0,1.0,1.0,1.0
12.13,Morgana,0.0,0.0,1.0,0.55,0.0,0.0,1.0,1.0,1.0
12.13,Nami,0.0,0.0,18.0,9.84,0.0,0.0,5.0,18.0,0.2777777777777778
12.13,Qiyana,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Rek'Sai,0.0,0.0,2.0,1.09,0.0,0.0,2.0,2.0,1.0
12.13,Rell,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Sett,0.0,0.0,3.0,1.64,0.0,0.0,1.0,3.0,0.3333333333333333
12.13,Sion,0.0,0.0,4.0,2.19,0.0,0.0,2.0,4.0,0.5
12.13,Soraka,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Syndra,0.0,0.0,2.0,1.09,0.0,0.0,1.0,2.0,0.5
12.13,Taric,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Thresh,0.0,0.0,3.0,1.64,0.0,0.0,1.0,3.0,0.3333333333333333
12.13,Tristana,0.0,0.0,3.0,1.64,0.0,0.0,1.0,3.0,0.3333333333333333
12.13,Udyr,0.0,0.0,1.0,0.55,0.0,0.0,1.0,1.0,1.0
12.13,Vayne,0.0,0.0,2.0,1.09,0.0,0.0,0.0,2.0,0.0
12.13,Veigar,0.0,0.0,1.0,0.55,0.0,0.0,0.0,1.0,0.0
12.13,Yasuo,0.0,0.0,2.0,1.09,0.0,0.0,1.0,2.0,0.5
12.13,Zac,0.0,0.0,1.0,0.55,0.0,0.0,1.0,1.0,1.0
12.14,Anivia,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Blitzcrank,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.14,Corki,0.0,0.0,2.0,0.86,0.0,0.0,2.0,2.0,1.0
12.14,Darius,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Diana,0.0,0.0,2.0,0.86,0.0,0.0,0.0,2.0,0.0
12.14,Graves,0.0,0.0,4.0,1.72,0.0,0.0,1.0,4.0,0.25
12.14,Heimerdinger,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.14,Irelia,0.0,0.0,3.0,1.29,0.0,0.0,1.0,3.0,0.3333333333333333
12.14,Jayce,0.0,0.0,3.0,1.29,0.0,0.0,2.0,3.0,0.6666666666666666
12.14,Karthus,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Kindred,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Nami,0.0,0.0,30.0,12.88,0.0,0.0,18.0,30.0,0.6
12.14,Nidalee,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.14,Qiyana,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.14,Quinn,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
12.14,Sion,0.0,0.0,4.0,1.72,0.0,0.0,2.0,4.0,0.5
12.14,Sona,0.0,0.0,2.0,0.86,0.0,0.0,0.0,2.0,0.0
12.14,Thresh,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Vayne,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Vel'Koz,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.14,Zyra,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
12.15,Cassiopeia,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Hecarim,0.0,0.0,2.0,1.64,0.0,0.0,0.0,2.0,0.0
12.15,Janna,0.0,0.0,3.0,2.46,0.0,0.0,2.0,3.0,0.6666666666666666
12.15,Jhin,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Kled,0.0,0.0,1.0,0.82,0.0,0.0,1.0,1.0,1.0
12.15,Malphite,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Nami,0.0,0.0,27.0,22.13,0.0,0.0,13.0,27.0,0.48148148148148145
12.15,Riven,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Shen,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Sion,0.0,0.0,3.0,2.46,0.0,0.0,0.0,3.0,0.0
12.15,Syndra,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Thresh,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Twisted Fate,0.0,0.0,3.0,2.46,0.0,0.0,1.0,3.0,0.3333333333333333
12.15,Urgot,0.0,0.0,2.0,1.64,0.0,0.0,1.0,2.0,0.5
12.15,Vayne,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Vex,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Volibear,0.0,0.0,1.0,0.82,0.0,0.0,0.0,1.0,0.0
12.15,Xayah,0.0,0.0,3.0,2.46,0.0,0.0,2.0,3.0,0.6666666666666666
12.18,Anivia,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Bard,0.0,0.0,2.0,1.57,0.0,0.0,1.0,2.0,0.5
12.18,Blitzcrank,0.0,0.0,2.0,1.57,0.0,0.0,1.0,2.0,0.5
12.18,Garen,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Jhin,0.0,0.0,2.0,1.57,0.0,0.0,1.0,2.0,0.5
12.18,Malphite,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Nasus,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Orianna,0.0,0.0,3.0,2.36,0.0,0.0,2.0,3.0,0.6666666666666666
12.18,Rumble,0.0,0.0,2.0,1.57,0.0,0.0,0.0,2.0,0.0
12.18,Shen,0.0,0.0,4.0,3.15,0.0,0.0,3.0,4.0,0.75
12.18,Sion,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Teemo,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Tryndamere,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Vayne,0.0,0.0,1.0,0.79,0.0,0.0,1.0,1.0,1.0
12.18,Vladimir,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
12.18,Wukong,0.0,0.0,4.0,3.15,0.0,0.0,1.0,4.0,0.25
12.18,Xin Zhao,0.0,0.0,2.0,1.57,0.0,0.0,0.0,2.0,0.0
12.18,Zilean,0.0,0.0,1.0,0.79,0.0,0.0,0.0,1.0,0.0
13.01,Bard,0.0,0.0,2.0,0.7,0.0,0.0,1.0,2.0,0.5
13.01,Bel'Veth,0.0,0.0,4.0,1.4,0.0,0.0,2.0,4.0,0.5
13.01,Blitzcrank,0.0,0.0,1.0,0.35,0.0,0.0,1.0,1.0,1.0
13.01,Cho'Gath,0.0,0.0,1.0,0.35,0.0,0.0,1.0,1.0,1.0
13.01,Corki,0.0,0.0,2.0,0.7,0.0,0.0,1.0,2.0,0.5
13.01,Diana,0.0,0.0,2.0,0.7,0.0,0.0,0.0,2.0,0.0
13.01,Janna,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Jinx,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Kai'Sa,0.0,0.0,3.0,1.05,0.0,0.0,3.0,3.0,1.0
13.01,Karthus,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Kayle,0.0,0.0,1.0,0.35,0.0,0.0,1.0,1.0,1.0
13.01,Lee Sin,0.0,0.0,4.0,1.4,0.0,0.0,3.0,4.0,0.75
13.01,Nidalee,0.0,0.0,2.0,0.7,0.0,0.0,1.0,2.0,0.5
13.01,Nilah,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Rumble,0.0,0.0,1.0,0.35,0.0,0.0,1.0,1.0,1.0
13.01,Senna,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Seraphine,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Sona,0.0,0.0,5.0,1.75,0.0,0.0,2.0,5.0,0.4
13.01,Tahm Kench,0.0,0.0,1.0,0.35,0.0,0.0,1.0,1.0,1.0
13.01,Trundle,0.0,0.0,3.0,1.05,0.0,0.0,2.0,3.0,0.6666666666666666
13.01,Urgot,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Vex,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Vladimir,0.0,0.0,1.0,0.35,0.0,0.0,0.0,1.0,0.0
13.01,Yasuo,0.0,0.0,2.0,0.7,0.0,0.0,0.0,2.0,0.0
13.01,Zoe,0.0,0.0,3.0,1.05,0.0,0.0,2.0,3.0,0.6666666666666666
13.03,Cassiopeia,0.0,0.0,4.0,2.72,0.0,0.0,2.0,4.0,0.5
13.03,Cho'Gath,0.0,0.0,1.0,0.68,0.0,0.0,1.0,1.0,1.0
13.03,Corki,0.0,0.0,3.0,2.04,0.0,0.0,1.0,3.0,0.3333333333333333
13.03,Jarvan IV,0.0,0.0,2.0,1.36,0.0,0.0,0.0,2.0,0.0
13.03,Karthus,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Lillia,0.0,0.0,2.0,1.36,0.0,0.0,0.0,2.0,0.0
13.03,Morgana,0.0,0.0,1.0,0.68,0.0,0.0,1.0,1.0,1.0
13.03,Qiyana,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Rell,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Rengar,0.0,0.0,1.0,0.68,0.0,0.0,1.0,1.0,1.0
13.03,Rumble,0.0,0.0,3.0,2.04,0.0,0.0,1.0,3.0,0.3333333333333333
13.03,Seraphine,0.0,0.0,2.0,1.36,0.0,0.0,0.0,2.0,0.0
13.03,Singed,0.0,0.0,1.0,0.68,0.0,0.0,1.0,1.0,1.0
13.03,Swain,0.0,0.0,2.0,1.36,0.0,0.0,1.0,2.0,0.5
13.03,Tahm Kench,0.0,0.0,4.0,2.72,0.0,0.0,2.0,4.0,0.5
13.03,Twisted Fate,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Urgot,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Viego,0.0,0.0,4.0,2.72,0.0,0.0,4.0,4.0,1.0
13.03,Vladimir,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.03,Zoe,0.0,0.0,1.0,0.68,0.0,0.0,0.0,1.0,0.0
13.04,Aatrox,0.0,0.0,2.0,0.98,0.0,0.0,2.0,2.0,1.0
13.04,Corki,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Illaoi,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Kog'Maw,0.0,0.0,2.0,0.98,0.0,0.0,0.0,2.0,0.0
13.04,Morgana,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Nocturne,0.0,0.0,4.0,1.96,0.0,0.0,1.0,4.0,0.25
13.04,Pantheon,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Seraphine,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Sona,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Tahm Kench,0.0,0.0,4.0,1.96,0.0,0.0,0.0,4.0,0.0
13.04,Taric,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Trundle,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Tryndamere,0.0,0.0,2.0,0.98,0.0,0.0,1.0,2.0,0.5
13.04,Twitch,0.0,0.0,1.0,0.49,0.0,0.0,1.0,1.0,1.0
13.04,Vel'Koz,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0
13.04,Vex,0.0,0.0,2.0,0.98,0.0,0.0,0.0,2.0,0.0
13.05,Aatrox,0.0,0.0,5.0,2.15,0.0,0.0,4.0,5.0,0.8
13.05,Alistar,0.0,0.0,2.0,0.86,0.0,0.0,1.0,2.0,0.5
13.05,Anivia,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Azir,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
13.05,Darius,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
13.05,Galio,0.0,0.0,11.0,4.72,0.0,0.0,7.0,11.0,0.6363636363636364
13.05,Illaoi,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Kassadin,0.0,0.0,5.0,2.15,0.0,0.0,2.0,5.0,0.4
13.05,Lillia,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
13.05,Miss Fortune,0.0,0.0,2.0,0.86,0.0,0.0,2.0,2.0,1.0
13.05,Mordekaiser,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
13.05,Morgana,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Nasus,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Ornn,0.0,0.0,7.0,3.0,0.0,0.0,3.0,7.0,0.42857142857142855
13.05,Rell,0.0,0.0,6.0,2.58,0.0,0.0,2.0,6.0,0.3333333333333333
13.05,Samira,0.0,0.0,3.0,1.29,0.0,0.0,2.0,3.0,0.6666666666666666
13.05,Seraphine,0.0,0.0,1.0,0.43,0.0,0.0,1.0,1.0,1.0
13.05,Sivir,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Sona,0.0,0.0,2.0,0.86,0.0,0.0,1.0,2.0,0.5
13.05,Trundle,0.0,0.0,1.0,0.43,0.0,0.0,0.0,1.0,0.0
13.05,Zac,0.0,0.0,2.0,0.86,0.0,0.0,1.0,2.0,0.5
13.06,Akshan,0.0,0.0,2.0,2.17,0.0,0.0,0.0,2.0,0.0
13.06,Alistar,0.0,0.0,2.0,2.17,0.0,0.0,0.0,2.0,0.0
13.06,Aurelion Sol,0.0,0.0,1.0,1.09,0.0,0.0,1.0,1.0,1.0
13.06,Cho'Gath,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Diana,0.0,0.0,3.0,3.26,0.0,0.0,2.0,3.0,0.6666666666666666
13.06,Ezreal,0.0,0.0,4.0,4.35,0.0,0.0,2.0,4.0,0.5
13.06,Gangplank,0.0,0.0,1.0,1.09,0.0,0.0,1.0,1.0,1.0
13.06,Illaoi,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Leona,0.0,0.0,6.0,6.52,0.0,0.0,2.0,6.0,0.3333333333333333
13.06,Lux,0.0,0.0,1.0,1.09,0.0,0.0,1.0,1.0,1.0
13.06,Mordekaiser,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Nami,0.0,0.0,14.0,15.22,0.0,0.0,5.0,14.0,0.35714285714285715
13.06,Nilah,0.0,0.0,1.0,1.09,0.0,0.0,1.0,1.0,1.0
13.06,Orianna,0.0,0.0,4.0,4.35,0.0,0.0,2.0,4.0,0.5
13.06,Pantheon,0.0,0.0,2.0,2.17,0.0,0.0,1.0,2.0,0.5
13.06,Renekton,0.0,0.0,5.0,5.43,0.0,0.0,0.0,5.0,0.0
13.06,Samira,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Senna,0.0,0.0,1.0,1.09,0.0,0.0,1.0,1.0,1.0
13.06,Soraka,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Swain,0.0,0.0,2.0,2.17,0.0,0.0,1.0,2.0,0.5
13.06,Tahm Kench,0.0,0.0,6.0,6.52,0.0,0.0,2.0,6.0,0.3333333333333333
13.06,Talon,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Viktor,0.0,0.0,3.0,3.26,0.0,0.0,1.0,3.0,0.3333333333333333
13.06,Xin Zhao,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Zac,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Zed,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.06,Zoe,0.0,0.0,1.0,1.09,0.0,0.0,0.0,1.0,0.0
13.08,Amumu,0.0,0.0,1.0,1.32,0.0,0.0,1.0,1.0,1.0
13.08,Heimerdinger,0.0,0.0,1.0,1.32,0.0,0.0,1.0,1.0,1.0
13.08,Irelia,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Janna,0.0,0.0,3.0,3.95,0.0,0.0,2.0,3.0,0.6666666666666666
13.08,Jarvan IV,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Kai'Sa,0.0,0.0,1.0,1.32,0.0,0.0,1.0,1.0,1.0
13.08,Karma,0.0,0.0,2.0,2.63,0.0,0.0,1.0,2.0,0.5
13.08,Morgana,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Nami,0.0,0.0,9.0,11.84,0.0,0.0,5.0,9.0,0.5555555555555556
13.08,Orianna,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Ornn,0.0,0.0,8.0,10.53,0.0,0.0,4.0,8.0,0.5
13.08,Rengar,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Ryze,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Sett,0.0,0.0,2.0,2.63,0.0,0.0,2.0,2.0,1.0
13.08,Soraka,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Twisted Fate,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Vayne,0.0,0.0,1.0,1.32,0.0,0.0,0.0,1.0,0.0
13.08,Vex,0.0,0.0,1.0,1.32,0.0,0.0,1.0,1.0,1.0
13.1,Aatrox,0.0,0.0,1.0,3.85,0.0,0.0,0.0,1.0,0.0
13.1,Ashe,0.0,0.0,1.0,3.85,0.0,0.0,0.0,1.0,0.0
13.1,Azir,0.0,0.0,2.0,7.69,0.0,0.0,0.0,2.0,0.0
13.1,Braum,0.0,0.0,1.0,3.85,0.0,0.0,0.0,1.0,0.0
13.1,Cassiopeia,0.0,0.0,3.0,11.54,0.0,0.0,1.0,3.0,0.3333333333333333
13.1,Cho'Gath,0.0,0.0,2.0,7.69,0.0,0.0,0.0,2.0,0.0
13.1,Draven,0.0,0.0,7.0,26.92,0.0,0.0,3.0,7.0,0.42857142857142855
13.1,Ezreal,0.0,0.0,2.0,7.69,0.0,0.0,1.0,2.0,0.5
13.1,Graves,0.0,0.0,1.0,3.85,0.0,0.0,1.0,1.0,1.0
13.1,Jhin,0.0,0.0,1.0,3.85,0.0,0.0,0.0,1.0,0.0
13.1,Jinx,0.0,0.0,4.0,15.38,0.0,0.0,3.0,4.0,0.75
